[0J] Subcutaneous Tissue and Fascia -- Body system (Subcutaneous Tissue and Fascia) within ICD-10-PCS section 'Medical and Surgical'. Aggregator of root-operation tables for this body system.
[0J0] Subcutaneous Tissue and Fascia, Alteration -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J010ZZ] Alteration of Face Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J013ZZ] Alteration of Face Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J040ZZ] Alteration of Right Neck Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J043ZZ] Alteration of Right Neck Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J050ZZ] Alteration of Left Neck Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J053ZZ] Alteration of Left Neck Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J060ZZ] Alteration of Chest Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J063ZZ] Alteration of Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J070ZZ] Alteration of Back Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J073ZZ] Alteration of Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J080ZZ] Alteration of Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J083ZZ] Alteration of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J090ZZ] Alteration of Buttock Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J093ZZ] Alteration of Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0D0ZZ] Alteration of Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0D3ZZ] Alteration of Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0F0ZZ] Alteration of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0F3ZZ] Alteration of Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0G0ZZ] Alteration of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0G3ZZ] Alteration of Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0H0ZZ] Alteration of Left Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0H3ZZ] Alteration of Left Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0L0ZZ] Alteration of Right Upper Leg Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0L3ZZ] Alteration of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0M0ZZ] Alteration of Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0M3ZZ] Alteration of Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0N0ZZ] Alteration of Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0N3ZZ] Alteration of Right Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0P0ZZ] Alteration of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J0P3ZZ] Alteration of Left Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach -- Modifying the anatomic structure of a body part without affecting the function of the body part
[0J2] Subcutaneous Tissue and Fascia, Change -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2SX0Z] Change Drainage Device in Head and Neck Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2SXYZ] Change Other Device in Head and Neck Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2TX0Z] Change Drainage Device in Trunk Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2TXYZ] Change Other Device in Trunk Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2VX0Z] Change Drainage Device in Upper Extremity Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2VXYZ] Change Other Device in Upper Extremity Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2WX0Z] Change Drainage Device in Lower Extremity Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J2WXYZ] Change Other Device in Lower Extremity Subcutaneous Tissue and Fascia, External Approach -- Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane
[0J5] Subcutaneous Tissue and Fascia, Destruction -- Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent
[0JH63FZ] Insertion of Subcutaneous Defibrillator Lead into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63HZ] Insertion of Contraceptive Device into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63MZ] Insertion of Stimulator Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63NZ] Insertion of Tissue Expander into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63PZ] Insertion of Cardiac Rhythm Related Device into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63VZ] Insertion of Infusion Pump into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63WZ] Insertion of Totally Implantable Vascular Access Device into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63XZ] Insertion of Tunneled Vascular Access Device into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH63YZ] Insertion of Other Device into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70BZ] Insertion of Single Array Stimulator Generator into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70CZ] Insertion of Single Array Rechargeable Stimulator Generator into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70DZ] Insertion of Multiple Array Stimulator Generator into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70EZ] Insertion of Multiple Array Rechargeable Stimulator Generator into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70MZ] Insertion of Stimulator Generator into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70NZ] Insertion of Tissue Expander into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70VZ] Insertion of Infusion Pump into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH70YZ] Insertion of Other Device into Back Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73BZ] Insertion of Single Array Stimulator Generator into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73CZ] Insertion of Single Array Rechargeable Stimulator Generator into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73DZ] Insertion of Multiple Array Stimulator Generator into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73EZ] Insertion of Multiple Array Rechargeable Stimulator Generator into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73MZ] Insertion of Stimulator Generator into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73NZ] Insertion of Tissue Expander into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73VZ] Insertion of Infusion Pump into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH73YZ] Insertion of Other Device into Back Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH800Z] Insertion of Hemodynamic Monitoring Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH802Z] Insertion of Monitoring Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH804Z] Insertion of Pacemaker, Single Chamber into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH805Z] Insertion of Pacemaker, Single Chamber Rate Responsive into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH806Z] Insertion of Pacemaker, Dual Chamber into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH807Z] Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH808Z] Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH809Z] Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80AZ] Insertion of Contractility Modulation Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80BZ] Insertion of Single Array Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80CZ] Insertion of Single Array Rechargeable Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80DZ] Insertion of Multiple Array Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80EZ] Insertion of Multiple Array Rechargeable Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80HZ] Insertion of Contraceptive Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80MZ] Insertion of Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80NZ] Insertion of Tissue Expander into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80PZ] Insertion of Cardiac Rhythm Related Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80VZ] Insertion of Infusion Pump into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80WZ] Insertion of Totally Implantable Vascular Access Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80XZ] Insertion of Tunneled Vascular Access Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH80YZ] Insertion of Other Device into Abdomen Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH830Z] Insertion of Hemodynamic Monitoring Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH832Z] Insertion of Monitoring Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH834Z] Insertion of Pacemaker, Single Chamber into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH835Z] Insertion of Pacemaker, Single Chamber Rate Responsive into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH836Z] Insertion of Pacemaker, Dual Chamber into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH837Z] Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH838Z] Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH839Z] Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83AZ] Insertion of Contractility Modulation Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83BZ] Insertion of Single Array Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83CZ] Insertion of Single Array Rechargeable Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83DZ] Insertion of Multiple Array Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83EZ] Insertion of Multiple Array Rechargeable Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83HZ] Insertion of Contraceptive Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83MZ] Insertion of Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83NZ] Insertion of Tissue Expander into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83PZ] Insertion of Cardiac Rhythm Related Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83VZ] Insertion of Infusion Pump into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83WZ] Insertion of Totally Implantable Vascular Access Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83XZ] Insertion of Tunneled Vascular Access Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH83YZ] Insertion of Other Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH90NZ] Insertion of Tissue Expander into Buttock Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JH93NZ] Insertion of Tissue Expander into Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHB0NZ] Insertion of Tissue Expander into Perineum Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHB3NZ] Insertion of Tissue Expander into Perineum Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHC0NZ] Insertion of Tissue Expander into Pelvic Region Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHC3NZ] Insertion of Tissue Expander into Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD0HZ] Insertion of Contraceptive Device into Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD0NZ] Insertion of Tissue Expander into Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD0VZ] Insertion of Infusion Pump into Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD0WZ] Insertion of Totally Implantable Vascular Access Device into Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD0XZ] Insertion of Tunneled Vascular Access Device into Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD3HZ] Insertion of Contraceptive Device into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD3NZ] Insertion of Tissue Expander into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD3VZ] Insertion of Infusion Pump into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD3WZ] Insertion of Totally Implantable Vascular Access Device into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHD3XZ] Insertion of Tunneled Vascular Access Device into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF0HZ] Insertion of Contraceptive Device into Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF0NZ] Insertion of Tissue Expander into Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF0VZ] Insertion of Infusion Pump into Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF0WZ] Insertion of Totally Implantable Vascular Access Device into Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF0XZ] Insertion of Tunneled Vascular Access Device into Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF3HZ] Insertion of Contraceptive Device into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF3NZ] Insertion of Tissue Expander into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF3VZ] Insertion of Infusion Pump into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF3WZ] Insertion of Totally Implantable Vascular Access Device into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHF3XZ] Insertion of Tunneled Vascular Access Device into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG0HZ] Insertion of Contraceptive Device into Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG0NZ] Insertion of Tissue Expander into Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG0VZ] Insertion of Infusion Pump into Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG0WZ] Insertion of Totally Implantable Vascular Access Device into Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG0XZ] Insertion of Tunneled Vascular Access Device into Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG3HZ] Insertion of Contraceptive Device into Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG3NZ] Insertion of Tissue Expander into Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG3VZ] Insertion of Infusion Pump into Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG3WZ] Insertion of Totally Implantable Vascular Access Device into Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
[0JHG3XZ] Insertion of Tunneled Vascular Access Device into Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach -- Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part
