[0T] Urinary System -- Body system (Urinary System) within ICD-10-PCS section 'Medical and Surgical'. Aggregator of root-operation tables for this body system.
[0T1] Urinary System, Bypass -- Altering the route of passage of the contents of a tubular body part
[0T783DZ] Dilation of Bilateral Ureters with Intraluminal Device, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T783ZZ] Dilation of Bilateral Ureters, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T784DZ] Dilation of Bilateral Ureters with Intraluminal Device, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T784ZZ] Dilation of Bilateral Ureters, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T787DZ] Dilation of Bilateral Ureters with Intraluminal Device, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T787ZZ] Dilation of Bilateral Ureters, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T788DZ] Dilation of Bilateral Ureters with Intraluminal Device, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T788ZZ] Dilation of Bilateral Ureters, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7B0DZ] Dilation of Bladder with Intraluminal Device, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B0ZZ] Dilation of Bladder, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B3DZ] Dilation of Bladder with Intraluminal Device, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B3ZZ] Dilation of Bladder, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B4DZ] Dilation of Bladder with Intraluminal Device, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B4ZZ] Dilation of Bladder, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7B7DZ] Dilation of Bladder with Intraluminal Device, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7B7ZZ] Dilation of Bladder, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7B8DZ] Dilation of Bladder with Intraluminal Device, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7B8ZZ] Dilation of Bladder, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7C0DZ] Dilation of Bladder Neck with Intraluminal Device, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C0ZZ] Dilation of Bladder Neck, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C3DZ] Dilation of Bladder Neck with Intraluminal Device, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C3ZZ] Dilation of Bladder Neck, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C4DZ] Dilation of Bladder Neck with Intraluminal Device, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C4ZZ] Dilation of Bladder Neck, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7C7DZ] Dilation of Bladder Neck with Intraluminal Device, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7C7ZZ] Dilation of Bladder Neck, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7C8DZ] Dilation of Bladder Neck with Intraluminal Device, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7C8ZZ] Dilation of Bladder Neck, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7D0DZ] Dilation of Urethra with Intraluminal Device, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D0ZZ] Dilation of Urethra, Open Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D3DZ] Dilation of Urethra with Intraluminal Device, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D3ZZ] Dilation of Urethra, Percutaneous Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D4DZ] Dilation of Urethra with Intraluminal Device, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D4ZZ] Dilation of Urethra, Percutaneous Endoscopic Approach -- Expanding an orifice or the lumen of a tubular body part
[0T7D7DZ] Dilation of Urethra with Intraluminal Device, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7D7ZZ] Dilation of Urethra, Via Natural or Artificial Opening -- Expanding an orifice or the lumen of a tubular body part
[0T7D8DZ] Dilation of Urethra with Intraluminal Device, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T7D8ZZ] Dilation of Urethra, Via Natural or Artificial Opening Endoscopic -- Expanding an orifice or the lumen of a tubular body part
[0T8] Urinary System, Division -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T820ZZ] Division of Bilateral Kidneys, Open Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T823ZZ] Division of Bilateral Kidneys, Percutaneous Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T824ZZ] Division of Bilateral Kidneys, Percutaneous Endoscopic Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T8C0ZZ] Division of Bladder Neck, Open Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T8C3ZZ] Division of Bladder Neck, Percutaneous Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T8C4ZZ] Division of Bladder Neck, Percutaneous Endoscopic Approach -- Cutting into a body part, without draining fluids and/or gases from the body part, in order to separate or transect a body part
[0T9] Urinary System, Drainage -- Taking or letting out fluids and/or gases from a body part
[0T9000Z] Drainage of Right Kidney with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T900ZX] Drainage of Right Kidney, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T900ZZ] Drainage of Right Kidney, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9030Z] Drainage of Right Kidney with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T903ZX] Drainage of Right Kidney, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T903ZZ] Drainage of Right Kidney, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9040Z] Drainage of Right Kidney with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T904ZX] Drainage of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T904ZZ] Drainage of Right Kidney, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9070Z] Drainage of Right Kidney with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T907ZX] Drainage of Right Kidney, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T907ZZ] Drainage of Right Kidney, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9080Z] Drainage of Right Kidney with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T908ZX] Drainage of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T908ZZ] Drainage of Right Kidney, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9100Z] Drainage of Left Kidney with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T910ZX] Drainage of Left Kidney, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T910ZZ] Drainage of Left Kidney, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9130Z] Drainage of Left Kidney with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T913ZX] Drainage of Left Kidney, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T913ZZ] Drainage of Left Kidney, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9140Z] Drainage of Left Kidney with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T914ZX] Drainage of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T914ZZ] Drainage of Left Kidney, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9170Z] Drainage of Left Kidney with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T917ZX] Drainage of Left Kidney, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T917ZZ] Drainage of Left Kidney, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9180Z] Drainage of Left Kidney with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T918ZX] Drainage of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T918ZZ] Drainage of Left Kidney, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9300Z] Drainage of Right Kidney Pelvis with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T930ZX] Drainage of Right Kidney Pelvis, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T930ZZ] Drainage of Right Kidney Pelvis, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9330Z] Drainage of Right Kidney Pelvis with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T933ZX] Drainage of Right Kidney Pelvis, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T933ZZ] Drainage of Right Kidney Pelvis, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9340Z] Drainage of Right Kidney Pelvis with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T934ZX] Drainage of Right Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T934ZZ] Drainage of Right Kidney Pelvis, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9370Z] Drainage of Right Kidney Pelvis with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T937ZX] Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T937ZZ] Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9380Z] Drainage of Right Kidney Pelvis with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T938ZX] Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T938ZZ] Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9400Z] Drainage of Left Kidney Pelvis with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T940ZX] Drainage of Left Kidney Pelvis, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T940ZZ] Drainage of Left Kidney Pelvis, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9430Z] Drainage of Left Kidney Pelvis with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T943ZX] Drainage of Left Kidney Pelvis, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T943ZZ] Drainage of Left Kidney Pelvis, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9440Z] Drainage of Left Kidney Pelvis with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T944ZX] Drainage of Left Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T944ZZ] Drainage of Left Kidney Pelvis, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9470Z] Drainage of Left Kidney Pelvis with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T947ZX] Drainage of Left Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T947ZZ] Drainage of Left Kidney Pelvis, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9480Z] Drainage of Left Kidney Pelvis with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T948ZX] Drainage of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T948ZZ] Drainage of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9600Z] Drainage of Right Ureter with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T960ZX] Drainage of Right Ureter, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T960ZZ] Drainage of Right Ureter, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9630Z] Drainage of Right Ureter with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T963ZX] Drainage of Right Ureter, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T963ZZ] Drainage of Right Ureter, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9640Z] Drainage of Right Ureter with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T964ZX] Drainage of Right Ureter, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T964ZZ] Drainage of Right Ureter, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9670Z] Drainage of Right Ureter with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T967ZX] Drainage of Right Ureter, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T967ZZ] Drainage of Right Ureter, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9680Z] Drainage of Right Ureter with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T968ZX] Drainage of Right Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T968ZZ] Drainage of Right Ureter, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9700Z] Drainage of Left Ureter with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T970ZX] Drainage of Left Ureter, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T970ZZ] Drainage of Left Ureter, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9730Z] Drainage of Left Ureter with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T973ZX] Drainage of Left Ureter, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T973ZZ] Drainage of Left Ureter, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9740Z] Drainage of Left Ureter with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T974ZX] Drainage of Left Ureter, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T974ZZ] Drainage of Left Ureter, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9770Z] Drainage of Left Ureter with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T977ZX] Drainage of Left Ureter, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T977ZZ] Drainage of Left Ureter, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9780Z] Drainage of Left Ureter with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T978ZX] Drainage of Left Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T978ZZ] Drainage of Left Ureter, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9800Z] Drainage of Bilateral Ureters with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T980ZX] Drainage of Bilateral Ureters, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T980ZZ] Drainage of Bilateral Ureters, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9830Z] Drainage of Bilateral Ureters with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T983ZX] Drainage of Bilateral Ureters, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T983ZZ] Drainage of Bilateral Ureters, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9840Z] Drainage of Bilateral Ureters with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T984ZX] Drainage of Bilateral Ureters, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T984ZZ] Drainage of Bilateral Ureters, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9870Z] Drainage of Bilateral Ureters with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T987ZX] Drainage of Bilateral Ureters, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T987ZZ] Drainage of Bilateral Ureters, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9880Z] Drainage of Bilateral Ureters with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T988ZX] Drainage of Bilateral Ureters, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T988ZZ] Drainage of Bilateral Ureters, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9B00Z] Drainage of Bladder with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B0ZX] Drainage of Bladder, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9B0ZZ] Drainage of Bladder, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B30Z] Drainage of Bladder with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B3ZX] Drainage of Bladder, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9B3ZZ] Drainage of Bladder, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B40Z] Drainage of Bladder with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B4ZX] Drainage of Bladder, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9B4ZZ] Drainage of Bladder, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9B70Z] Drainage of Bladder with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9B7ZX] Drainage of Bladder, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9B7ZZ] Drainage of Bladder, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9B80Z] Drainage of Bladder with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9B8ZX] Drainage of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9B8ZZ] Drainage of Bladder, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9C00Z] Drainage of Bladder Neck with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C0ZX] Drainage of Bladder Neck, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9C0ZZ] Drainage of Bladder Neck, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C30Z] Drainage of Bladder Neck with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C3ZX] Drainage of Bladder Neck, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9C3ZZ] Drainage of Bladder Neck, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C40Z] Drainage of Bladder Neck with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C4ZX] Drainage of Bladder Neck, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9C4ZZ] Drainage of Bladder Neck, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9C70Z] Drainage of Bladder Neck with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9C7ZX] Drainage of Bladder Neck, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9C7ZZ] Drainage of Bladder Neck, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9C80Z] Drainage of Bladder Neck with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9C8ZX] Drainage of Bladder Neck, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9C8ZZ] Drainage of Bladder Neck, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9D00Z] Drainage of Urethra with Drainage Device, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D0ZX] Drainage of Urethra, Open Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9D0ZZ] Drainage of Urethra, Open Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D30Z] Drainage of Urethra with Drainage Device, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D3ZX] Drainage of Urethra, Percutaneous Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9D3ZZ] Drainage of Urethra, Percutaneous Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D40Z] Drainage of Urethra with Drainage Device, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D4ZX] Drainage of Urethra, Percutaneous Endoscopic Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9D4ZZ] Drainage of Urethra, Percutaneous Endoscopic Approach -- Taking or letting out fluids and/or gases from a body part
[0T9D70Z] Drainage of Urethra with Drainage Device, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9D7ZX] Drainage of Urethra, Via Natural or Artificial Opening, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9D7ZZ] Drainage of Urethra, Via Natural or Artificial Opening -- Taking or letting out fluids and/or gases from a body part
[0T9D80Z] Drainage of Urethra with Drainage Device, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9D8ZX] Drainage of Urethra, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9D8ZZ] Drainage of Urethra, Via Natural or Artificial Opening Endoscopic -- Taking or letting out fluids and/or gases from a body part
[0T9DX0Z] Drainage of Urethra with Drainage Device, External Approach -- Taking or letting out fluids and/or gases from a body part
[0T9DXZX] Drainage of Urethra, External Approach, Diagnostic -- Taking or letting out fluids and/or gases from a body part
[0T9DXZZ] Drainage of Urethra, External Approach -- Taking or letting out fluids and/or gases from a body part
[0TB] Urinary System, Excision -- Cutting out or off, without replacement, a portion of a body part
[0TB00ZX] Excision of Right Kidney, Open Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB00ZZ] Excision of Right Kidney, Open Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB03ZX] Excision of Right Kidney, Percutaneous Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB03ZZ] Excision of Right Kidney, Percutaneous Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB04ZX] Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB04ZZ] Excision of Right Kidney, Percutaneous Endoscopic Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB07ZX] Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB07ZZ] Excision of Right Kidney, Via Natural or Artificial Opening -- Cutting out or off, without replacement, a portion of a body part
[0TB08ZX] Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB08ZZ] Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic -- Cutting out or off, without replacement, a portion of a body part
[0TB10ZX] Excision of Left Kidney, Open Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB10ZZ] Excision of Left Kidney, Open Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB13ZX] Excision of Left Kidney, Percutaneous Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB13ZZ] Excision of Left Kidney, Percutaneous Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB14ZX] Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB14ZZ] Excision of Left Kidney, Percutaneous Endoscopic Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB17ZX] Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB17ZZ] Excision of Left Kidney, Via Natural or Artificial Opening -- Cutting out or off, without replacement, a portion of a body part
[0TB18ZX] Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB18ZZ] Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic -- Cutting out or off, without replacement, a portion of a body part
[0TB30ZX] Excision of Right Kidney Pelvis, Open Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB30ZZ] Excision of Right Kidney Pelvis, Open Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB33ZX] Excision of Right Kidney Pelvis, Percutaneous Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB33ZZ] Excision of Right Kidney Pelvis, Percutaneous Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB34ZX] Excision of Right Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB34ZZ] Excision of Right Kidney Pelvis, Percutaneous Endoscopic Approach -- Cutting out or off, without replacement, a portion of a body part
[0TB37ZX] Excision of Right Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic -- Cutting out or off, without replacement, a portion of a body part
[0TB37ZZ] Excision of Right Kidney Pelvis, Via Natural or Artificial Opening -- Cutting out or off, without replacement, a portion of a body part
